0,39.0
1,16.708333
2,14.85625
3,11.796667
4,11.165
5,11.872727
6,7.775
7,7.7
8,7.2
9,7.05
10,6.6
11,5.815
12,5.6
13,5.203333
14,5.343
15,5.0
16,9.5
17,7.9
18,4.6
19,4.575
20,8.346667
21,4.325
22,4.3
23,4.993333
24,3.8
25,3.76
26,3.66
27,3.5
28,3.2
29,3.1
30,2.75
31,2.75
32,2.7
33,2.6
34,2.4625
35,2.4
36,2.36
37,2.35
38,8.95
39,2.27
40,2.2
41,3.94125
42,1.8
43,1.8
44,1.775
45,1.72
46,1.4
47,1.2
48,1.2
49,1.19
50,1.15
51,1.12
52,1.1
53,1.1
54,0.96
55,0.87
56,0.87
57,0.865
58,0.56
59,0.41
60,0.37
61,0.29
62,0.26
63,0.22
64,0.21
65,0.19
66,0.141
67,0.52414
68,0.091333
69,0.0475
70,4.45
71,13.4
72,0.256
73,4.25
74,2.66
75,0.38
76,0.9
77,0.76
78,2.87
79,2.0
80,1.2
81,0.935
82,4.0
83,1.62
84,3.28
85,5.325
86,1.635
87,2.13
88,4.1
89,0.88
90,5.62
91,0.663333
92,13.5
93,1.981667
94,2.98
95,4.13
96,7.2
97,1.85
98,4.72
99,2.145
100,2.2
101,0.6
102,0.56
103,0.65
104,6.6925
105,2.133333
106,1.161429
107,1.08
108,0.296667
109,5.584
110,6.4
111,5.075
112,0.35
113,6.0
114,1.97
115,4.189
116,1.24
117,0.93
118,2.23
119,1.83
120,4.7
121,5.8
122,3.746667
123,0.925
124,6.0
125,0.0502
126,7.61
127,6.318
128,1.0
129,0.41
130,4.9
131,12.5
132,5.17
133,9.733333
134,6.233333
135,2.71
136,4.0875
137,0.783333
138,2.97
139,7.5
140,3.9
141,0.8825
142,3.075
143,1.5
144,1.0
145,2.206
146,4.44
147,1.0
148,1.86
149,1.875
150,3.525
151,2.0
152,2.3
153,2.892
154,0.085
155,5.083333
156,7.2
157,1.535
158,1.666667
159,3.0
160,3.3
161,3.1
162,6.7
163,8.2
164,0.235
165,7.5
166,0.92
167,7.0
168,0.65
169,0.343333
170,1.56
171,0.25
172,3.19
173,6.125
174,2.9
175,6.1
176,1.65
177,4.8
178,1.835
179,2.9
180,3.005
181,2.133333
182,1.245
183,0.46
184,0.69
185,11.0225
186,15.5
187,0.0241
188,1.425
189,0.66
190,7.5
191,5.527455
192,9.0
193,5.936667
194,3.6
195,0.21
196,0.004157
197,2.728
198,3.27
199,5.2
200,3.75
201,1.8
202,6.09
203,0.69
204,4.7
205,3.02
206,4.0
207,2.08
208,8.5
209,3.4
210,4.25
211,4.63
212,1.533333
213,23.2
214,3.81
215,0.755
216,1.02
217,1.85
218,1.102857
219,6.0
220,3.5
221,1.48
222,8.716667
223,2.0
224,2.6
225,3.0
226,9.985
227,0.095
228,2.7
229,5.52
230,0.5
231,0.93
232,2.225
233,5.8
234,6.3
235,6.7
236,4.3
237,2.22375
238,3.46
239,8.8
240,0.8
241,1.15
242,1.61
243,1.58
244,2.94
245,0.785
246,10.0
247,1.7
248,2.3
249,0.964
250,4.6
251,0.46
252,0.205
253,1.9425
254,0.8
255,2.29
256,4.75
257,0.72
258,3.05
259,5.8
260,1.2
261,0.48
262,4.35
263,0.56
264,3.2
265,4.9
266,1.77
267,5.2
268,1.43
269,1.675
270,0.85
271,1.375
272,5.016667
273,2.12
274,2.116667
275,3.6
276,2.6575
277,6.725714
278,3.8
279,5.1
280,4.4
281,1.075
282,5.4
283,3.4
284,1.85
285,0.4
286,0.34
287,3.02
288,2.0
289,0.9
290,5.745
291,2.15
292,2.3
293,1.47
294,3.575
295,2.516667
296,3.935
297,1.21
298,4.25
299,1.966667
300,1.6
301,7.4775
302,2.04
303,2.425
304,0.7
305,1.04
306,0.96
307,2.65
308,3.15
309,5.1
310,4.4
311,3.175
312,0.303333
313,7.7
314,6.0
315,8.45
316,5.7
317,1.12
318,6.496667
319,1.4
320,1.7475
321,4.0
322,3.4625
323,1.6
324,2.55
325,3.5
326,3.4
327,0.65
328,4.6
329,8.0
330,0.55
331,0.46
332,0.58
333,1.3
334,0.69
335,3.35
336,0.175
337,0.73
338,1.838
339,2.353333
340,1.15
341,0.9
342,1.9
343,1.25
344,1.8
345,4.1125
346,1.34
347,1.4
348,2.22
349,10.95775
350,7.27
351,7.7
352,1.4
353,5.692857
354,2.75
355,2.4
356,2.32
357,2.5275
358,2.3
359,9.51
360,1.35
361,1.0
362,5.21
363,4.12
364,2.715
365,0.79
366,0.73
367,1.0
368,0.96
369,1.2
370,1.45
371,2.04
372,4.898
373,5.7
374,3.6
375,3.9
376,3.1
377,10.66
378,3.33
379,3.933333
380,1.47
381,1.63
382,3.895429
383,5.75
384,1.7
385,2.1
386,1.6
387,6.95
388,13.0
389,1.8
390,4.81
391,0.82
392,3.44
393,0.07
394,0.75
395,5.9
396,3.794
397,1.5325
398,1.3
399,1.6
400,6.8
401,4.57
402,1.595
403,1.3
404,16.888889
405,1.35
406,1.54
407,1.74
408,2.9
409,2.1
410,5.8
411,3.57
412,3.85
413,3.9475
414,2.76
415,2.1792
416,1.65
417,8.946667
418,3.9
419,2.7
420,1.35
421,1.3
422,2.3
423,1.7
424,0.16
425,1.5
426,7.3
427,8.031
428,1.4075
429,1.55
430,8.311429
431,1.675
432,3.005
433,2.906667
434,1.949167
435,2.04
436,0.715
437,5.016667
438,5.7
439,5.185
440,1.61
441,3.5
442,7.365
443,2.1
444,6.73
445,11.233333
446,0.84
447,8.326
448,1.48
449,4.0275
450,2.6
451,2.2
452,12.45
453,3.77
454,12.6
455,6.38
456,1.402
457,5.84
458,2.743
459,3.15
460,4.25
461,9.516429
462,2.742333
463,1.1
464,8.6
465,0.345
466,17.846
467,2.435
468,2.64
469,1.746667
470,3.7
471,1.1
472,1.72
473,0.46
474,2.95
475,0.85
476,0.35
477,4.635
478,1.525
479,8.496154
480,2.76
481,4.5
482,2.8
483,1.1
484,1.32
485,0.081
486,2.1
487,0.88
488,1.57
489,0.58
490,1.58
491,2.835
492,0.82
493,1.71
494,1.76
495,3.875
496,6.366667
497,8.405
498,1.4
499,4.216667
500,6.2
501,0.53
502,0.65
503,2.66
504,1.07
505,7.65
506,2.09
507,1.1
508,3.51
509,1.07
510,2.053333
511,1.9
512,0.72
513,5.611667
514,1.5
