0,1.752063640396657
1,1.6528587356456086
2,1.867857596285113
3,2.67688749607948
4,1.7932323701442967
5,1.6774943616398088
6,5.083371584555542
7,2.0323401126123875
8,3.3691739838376953
9,2.077186558785705
10,1.9084626448182502
11,1.8904877677467267
12,2.0107925468995194
13,2.2758439460267637
14,1.451558357995522
15,2.0692683892300336
16,2.3237190736690407
17,4.248906133739992
18,3.5748193427546107
19,2.5537053471377607
20,1.3754999091239513
21,1.556806453395326
22,1.9014183302647014
23,2.207225030062263
24,3.7103414038782647
25,2.1626032152631836
26,1.610746203886054
27,1.4138462905610778
28,2.3173647389509777
29,2.4161255486142887
30,2.4219759839161665
31,1.8932521402778522
32,2.697724164303435
33,1.8898024588123843
34,1.980909471261454
35,1.9344249791644088
36,1.7971544174054714
37,2.189977168813812
38,2.338098871590616
39,3.0468834897317616
40,1.706842015731587
41,2.464982555719208
42,1.465016950982716
43,4.168143991434717
44,7.057081313593224
45,3.032020338542082
46,2.878486292017612
47,2.868607153306287
48,1.8209356569265847
49,2.928568933796844
50,3.1864654922552242
51,3.2598568475727294
52,2.6869483309757434
53,3.013125840938831
54,3.0382326002683424
55,4.852215988597375
56,1.507309413049181
57,1.8015767168418597
58,2.4532481869282337
59,2.758195303696484
60,3.9697187137965515
61,2.8633313930921336
62,3.1325708292059513
63,1.4604641050632508
64,1.4052790944625002
65,3.968053763076638
66,1.8668244873760003
67,2.6600899107611577
68,3.4746702481438385
69,2.714283883458028
70,1.5250136611268135
71,3.9303519774527405
72,1.350185172485611
73,1.8586097851171806
74,1.9801239018472219
75,1.7655027612552967
76,4.6191629833408845
77,1.4094877320028891
78,1.3964240043888014
79,1.9889645547369617
80,1.664890687102305
81,11.709114967978296
82,1.5146782936760312
83,2.951872740592451
84,1.7613562009618193
85,3.8789603418098255
86,1.6407889362539392
87,1.885771283409888
88,3.480852386030394
89,1.8867078911868331
90,4.026095378900008
91,2.6416650683486123
92,1.7483560850124324
93,1.5010968003219318
94,2.0392252613840065
95,2.451418976837701
96,2.454645120311013
97,1.0
98,1.8294292370390646
99,2.3709354693875584
100,1.6240468999795952
101,2.0405490274270153
102,2.6771061490597114
103,2.271348718272904
104,2.3854807342196946
105,2.1582774767547077
106,3.3895555264173876
107,3.3035334618125787
108,5.113721280372387
109,1.7614708815835323
110,2.6635447558970484
111,1.5213994654045815
112,1.7202859258468248
113,1.81589940984259
114,2.314658002095917
115,2.8430924477861583
116,1.4898545790270756
117,4.339277973734212
118,2.699608860557401
119,1.6108441886166378
120,1.5332039438161322
121,4.977921085486728
122,2.9011306991125627
123,2.2661178257098635
124,2.2153718273313205
125,2.4708035804841506
126,1.796831748754828
127,4.4490205289104585
128,2.8963630067149158
129,1.809548562487351
130,1.5685820560833765
131,2.596806821206896
132,3.078148794323722
133,2.0910867190689677
134,2.000526847274647
135,1.9960270539248668
136,2.5115599402230737
137,2.918650829864154
138,2.259266178799361
139,1.738807062327503
140,2.9955796879179664
141,1.420801182431946
142,1.3042239071570518
143,6.781759604507768
144,3.0726867179500523
145,1.5347608934293397
146,1.9665045130891439
147,2.3034223812984687
148,14.019079689242565
149,2.007593335314689
150,1.5591555406693711
151,3.054270234715106
152,1.4748881313509725
153,2.270900995933846
154,6.256365132140762
155,1.5889969582517507
156,2.2260123539639207
157,2.4263989092205533
158,5.88881292508657
159,1.0000000000000047
160,1.5855645682216792
161,2.0568615250748734
162,1.8426493607484487
163,3.4042752578205437
164,2.0240219037022964
165,3.57042649179805
166,3.120332460919296
167,1.4714697867551794
168,2.7889780685166143
169,1.459316735096724
170,3.0586418554646158
171,3.5623479616679803
172,1.9497008317517162
173,2.4331128895580143
174,2.866867396073055
175,1.4155093311908904
176,1.36906293987124
177,2.825056577604538
178,1.8561662102301122
179,1.8927030934618352
180,1.8584589494166042
181,3.2536674691799714
182,2.4011490304990786
183,1.6488897274630965
184,1.5793555647795086
185,1.849595361153356
186,2.4755692274707246
187,1.8472982072926578
188,1.6105499060879795
189,2.230919093108781
190,4.79557945751432
191,4.4323056452971885
192,1.6119180086675284
193,2.8195241915377616
194,2.5211395571579667
195,2.4576931595841387
196,1.4782042033043565
197,1.631620973142971
198,1.57942700580517
199,1.526946517290854
200,2.781247561796684
201,3.859015418471421
202,2.333123228635809
203,1.4509832298594512
204,1.913883747775708
205,1.8947872351973105
206,3.613125332266605
207,1.9404639479602124
208,1.347837774610385
209,1.8718011824621403
210,1.7136056528073587
211,2.062161972299945
212,1.5073215759529661
213,2.266571346034946
214,1.7716690812150369
215,2.9652321438070692
216,2.417878339922559
217,2.5917249082416105
218,1.5793628462136242
219,4.3378687163168035
220,2.122921257764088
221,1.9263904069528588
222,2.184187034115888
223,1.7303066202266
224,1.3672717359764388
225,2.968035433301518
226,1.929759311399838
227,3.105358755441954
228,2.4977329721169017
229,3.6371991971845548
